when,domain,url,tracker
march-2017,civictribune.com,http://www.civictribune.com/,Index Exchange (Formerly Casale Media)
march-2017,civictribune.com,http://www.civictribune.com/,LiveRamp
march-2017,civictribune.com,http://www.civictribune.com/,BlueCava
march-2017,civictribune.com,http://www.civictribune.com/,Rubicon
march-2017,civictribune.com,http://www.civictribune.com/,Advertising.com
march-2017,civictribune.com,http://www.civictribune.com/,Adobe Audience Manager
march-2017,civictribune.com,http://www.civictribune.com/,DoubleClick
march-2017,civictribune.com,http://www.civictribune.com/,AdScale
march-2017,civictribune.com,http://www.civictribune.com/,GetIntent
march-2017,civictribune.com,http://www.civictribune.com/,InfoLinks
march-2017,dailycurrant.com,http://www.dailycurrant.com/,Tapad
march-2017,dailycurrant.com,http://www.dailycurrant.com/,Magnetic
march-2017,dailycurrant.com,http://www.dailycurrant.com/,Admeta
march-2017,dailycurrant.com,http://www.dailycurrant.com/,ScoreCard Research Beacon
march-2017,dailycurrant.com,http://www.dailycurrant.com/,Turn Inc.
march-2017,dailycurrant.com,http://www.dailycurrant.com/,Sonobi
march-2017,dailycurrant.com,http://www.dailycurrant.com/,BlueKai
march-2017,dailycurrant.com,http://www.dailycurrant.com/,BidSwitch
march-2017,dailycurrant.com,http://www.dailycurrant.com/,DoubleClick
march-2017,dailycurrant.com,http://www.dailycurrant.com/,Adform
march-2017,dailycurrant.com,http://www.dailycurrant.com/,StickyAds
march-2017,dailycurrant.com,http://www.dailycurrant.com/,Rocket Fuel
march-2017,dailycurrant.com,http://www.dailycurrant.com/,BrightRoll
march-2017,dailycurrant.com,http://www.dailycurrant.com/,Aggregate Knowledge
march-2017,dailycurrant.com,http://www.dailycurrant.com/,SMART AdServer
march-2017,dailycurrant.com,http://www.dailycurrant.com/,TradeDesk
march-2017,dailycurrant.com,http://www.dailycurrant.com/,i-Behavior
march-2017,dailycurrant.com,http://www.dailycurrant.com/,SiteScout
march-2017,dailycurrant.com,http://www.dailycurrant.com/,Chango
march-2017,dailycurrant.com,http://www.dailycurrant.com/,BlueKai
march-2017,dailycurrant.com,http://www.dailycurrant.com/,DoubleClick
march-2017,dailycurrant.com,http://www.dailycurrant.com/,Switch Concepts
march-2017,dailycurrant.com,http://www.dailycurrant.com/,MediaMath
march-2017,dailycurrant.com,http://www.dailycurrant.com/,Krux Digital
march-2017,dailycurrant.com,http://www.dailycurrant.com/,Improve Digital
march-2017,dailycurrant.com,http://www.dailycurrant.com/,sovrn (formerly Lijit Networks)
march-2017,dailycurrant.com,http://www.dailycurrant.com/,Criteo
march-2017,dailycurrant.com,http://www.dailycurrant.com/,Infectious Media
march-2017,dailycurrant.com,http://www.dailycurrant.com/,gumgum
march-2017,dailycurrant.com,http://www.dailycurrant.com/,Datalogix
march-2017,dailycurrant.com,http://www.dailycurrant.com/,Quantcast
march-2017,dailycurrant.com,http://www.dailycurrant.com/,Taboola
march-2017,dailycurrant.com,http://www.dailycurrant.com/,SpotXchange
march-2017,dailycurrant.com,http://www.dailycurrant.com/,SecuredVisit
march-2017,dailycurrant.com,http://www.dailycurrant.com/,AppNexus
march-2017,dailycurrant.com,http://www.dailycurrant.com/,Tynt
march-2017,dailycurrant.com,http://www.dailycurrant.com/,eXelate
march-2017,dailycurrant.com,http://www.dailycurrant.com/,AdRoll
march-2017,dailycurrant.com,http://www.dailycurrant.com/,Yahoo Ad Manager Plus
march-2017,dailycurrant.com,http://www.dailycurrant.com/,AddThis
march-2017,dailycurrant.com,http://www.dailycurrant.com/,Yahoo Ad Exchange
march-2017,dailycurrant.com,http://www.dailycurrant.com/,Lotame
march-2017,dailycurrant.com,http://www.dailycurrant.com/,SmartClip
march-2017,dailycurrant.com,http://www.dailycurrant.com/,OpenX
march-2017,dailycurrant.com,http://www.dailycurrant.com/,Dstillery
march-2017,dailycurrant.com,http://www.dailycurrant.com/,Media Innovation Group
march-2017,dailycurrant.com,http://www.dailycurrant.com/,Say Media
march-2017,dailycurrant.com,http://www.dailycurrant.com/,Eyeota
march-2017,dailycurrant.com,http://www.dailycurrant.com/,Taboola
march-2017,dailycurrant.com,http://www.dailycurrant.com/,adingo
march-2017,dailycurrant.com,http://www.dailycurrant.com/,Audience Science
march-2017,dailycurrant.com,http://www.dailycurrant.com/,Semasio
march-2017,dailycurrant.com,http://www.dailycurrant.com/,Drawbridge
march-2017,dailycurrant.com,http://www.dailycurrant.com/,PubMatic
march-2017,dailycurrant.com,http://www.dailycurrant.com/,PulsePoint
march-2017,dailycurrant.com,http://www.dailycurrant.com/,TubeMogul
march-2017,dailycurrant.com,http://www.dailycurrant.com/,myThings
march-2017,dailycurrant.com,http://www.dailycurrant.com/,MediaMath
march-2017,dailycurrant.com,http://www.dailycurrant.com/,Index Exchange (Formerly Casale Media)
march-2017,dailycurrant.com,http://www.dailycurrant.com/,LiveRamp
march-2017,dailycurrant.com,http://www.dailycurrant.com/,BlueCava
march-2017,dailycurrant.com,http://www.dailycurrant.com/,Rubicon
march-2017,dailycurrant.com,http://www.dailycurrant.com/,Advertising.com
march-2017,dailycurrant.com,http://www.dailycurrant.com/,Adobe Audience Manager
march-2017,dailycurrant.com,http://www.dailycurrant.com/,DoubleClick
march-2017,dailycurrant.com,http://www.dailycurrant.com/,AdScale
march-2017,dailycurrant.com,http://www.dailycurrant.com/,Google Adsense
march-2017,dailycurrant.com,http://www.dailycurrant.com/,gumgum
march-2017,dailycurrant.com,http://www.dailycurrant.com/,Google Publisher Tags
march-2017,dailycurrant.com,http://www.dailycurrant.com/,AddThis
march-2017,denverguardian.com,http://www.denverguardian.com,DoubleClick
march-2017,denverguardian.com,http://www.denverguardian.com,DoubleClick
march-2017,denverguardian.com,http://www.denverguardian.com,Google Syndication
march-2017,denverguardian.com,http://www.denverguardian.com,DoubleClick Ad Exchange-Seller
march-2017,denverguardian.com,http://www.denverguardian.com,Google Adsense
march-2017,empirenews.net,http://www.empirenews.net/,Tapad
march-2017,empirenews.net,http://www.empirenews.net/,Simpli.fi
march-2017,empirenews.net,http://www.empirenews.net/,ScoreCard Research Beacon
march-2017,empirenews.net,http://www.empirenews.net/,Turn Inc.
march-2017,empirenews.net,http://www.empirenews.net/,BidSwitch
march-2017,empirenews.net,http://www.empirenews.net/,
march-2017,empirenews.net,http://www.empirenews.net/,StickyAds
march-2017,empirenews.net,http://www.empirenews.net/,BrightRoll
march-2017,empirenews.net,http://www.empirenews.net/,Intent IQ
march-2017,empirenews.net,http://www.empirenews.net/,ShareThis
march-2017,empirenews.net,http://www.empirenews.net/,Aggregate Knowledge
march-2017,empirenews.net,http://www.empirenews.net/,TradeDesk
march-2017,empirenews.net,http://www.empirenews.net/,BlueKai
march-2017,empirenews.net,http://www.empirenews.net/,Krux Digital
march-2017,empirenews.net,http://www.empirenews.net/,Nexage
march-2017,empirenews.net,http://www.empirenews.net/,sovrn (formerly Lijit Networks)
march-2017,empirenews.net,http://www.empirenews.net/,SpotXchange
march-2017,empirenews.net,http://www.empirenews.net/,BrightRoll
march-2017,empirenews.net,http://www.empirenews.net/,AppNexus
march-2017,empirenews.net,http://www.empirenews.net/,eXelate
march-2017,empirenews.net,http://www.empirenews.net/,AddThis
march-2017,empirenews.net,http://www.empirenews.net/,Yahoo Ad Exchange
march-2017,empirenews.net,http://www.empirenews.net/,Lotame
march-2017,empirenews.net,http://www.empirenews.net/,OpenX
march-2017,empirenews.net,http://www.empirenews.net/,OwnerIQ
march-2017,empirenews.net,http://www.empirenews.net/,OwnerIQ
march-2017,empirenews.net,http://www.empirenews.net/,PubMatic
march-2017,empirenews.net,http://www.empirenews.net/,PulsePoint
march-2017,empirenews.net,http://www.empirenews.net/,TubeMogul
march-2017,empirenews.net,http://www.empirenews.net/,Q1Media
march-2017,empirenews.net,http://www.empirenews.net/,VigLink
march-2017,empirenews.net,http://www.empirenews.net/,Index Exchange (Formerly Casale Media)
march-2017,empirenews.net,http://www.empirenews.net/,LiveRamp
march-2017,empirenews.net,http://www.empirenews.net/,Rubicon
march-2017,empirenews.net,http://www.empirenews.net/,Content.ad
march-2017,empirenews.net,http://www.empirenews.net/,Advertising.com
march-2017,empirenews.net,http://www.empirenews.net/,VigLink
march-2017,empirenews.net,http://www.empirenews.net/,Adobe Audience Manager
march-2017,empirenews.net,http://www.empirenews.net/,
march-2017,empirenews.net,http://www.empirenews.net/,Google Syndication
march-2017,empirenews.net,http://www.empirenews.net/,Google Dynamic Remarketing
march-2017,empirenews.net,http://www.empirenews.net/,DoubleClick Ad Exchange-Seller
march-2017,empirenews.net,http://www.empirenews.net/,Google AdWords Conversion
march-2017,empirenews.net,http://www.empirenews.net/,AddThis
march-2017,empirenews.net,http://www.empirenews.net/,Google Adsense
march-2017,empirenews.net,http://www.empirenews.net/,DoubleClick Ad Exchange-Buyer
march-2017,empiresports.co,http://www.empiresports.co/,Tapad
march-2017,empiresports.co,http://www.empiresports.co/,ScoreCard Research Beacon
march-2017,empiresports.co,http://www.empiresports.co/,Turn Inc.
march-2017,empiresports.co,http://www.empiresports.co/,BidSwitch
march-2017,empiresports.co,http://www.empiresports.co/,DoubleClick
march-2017,empiresports.co,http://www.empiresports.co/,Adform
march-2017,empiresports.co,http://www.empiresports.co/,StickyAds
march-2017,empiresports.co,http://www.empiresports.co/,BrightRoll
march-2017,empiresports.co,http://www.empiresports.co/,ShareThis
march-2017,empiresports.co,http://www.empiresports.co/,Aggregate Knowledge
march-2017,empiresports.co,http://www.empiresports.co/,BlueKai
march-2017,empiresports.co,http://www.empiresports.co/,Krux Digital
march-2017,empiresports.co,http://www.empiresports.co/,Nexage
march-2017,empiresports.co,http://www.empiresports.co/,Taboola
march-2017,empiresports.co,http://www.empiresports.co/,BrightRoll
march-2017,empiresports.co,http://www.empiresports.co/,AppNexus
march-2017,empiresports.co,http://www.empiresports.co/,eXelate
march-2017,empiresports.co,http://www.empiresports.co/,AddThis
march-2017,empiresports.co,http://www.empiresports.co/,Yahoo Ad Exchange
march-2017,empiresports.co,http://www.empiresports.co/,Lotame
march-2017,empiresports.co,http://www.empiresports.co/,OpenX
march-2017,empiresports.co,http://www.empiresports.co/,OwnerIQ
march-2017,empiresports.co,http://www.empiresports.co/,OwnerIQ
march-2017,empiresports.co,http://www.empiresports.co/,PubMatic
march-2017,empiresports.co,http://www.empiresports.co/,PulsePoint
march-2017,empiresports.co,http://www.empiresports.co/,VigLink
march-2017,empiresports.co,http://www.empiresports.co/,Index Exchange (Formerly Casale Media)
march-2017,empiresports.co,http://www.empiresports.co/,LiveRamp
march-2017,empiresports.co,http://www.empiresports.co/,Rubicon
march-2017,empiresports.co,http://www.empiresports.co/,VigLink
march-2017,empiresports.co,http://www.empiresports.co/,Adobe Audience Manager
march-2017,empiresports.co,http://www.empiresports.co/,DoubleClick
march-2017,empiresports.co,http://www.empiresports.co/,AddThis
march-2017,freewoodpost.com,http://www.freewoodpost.com/,ScoreCard Research Beacon
march-2017,freewoodpost.com,http://www.freewoodpost.com/,
march-2017,freewoodpost.com,http://www.freewoodpost.com/,Quantcast
march-2017,freewoodpost.com,http://www.freewoodpost.com/,RevContent
march-2017,freewoodpost.com,http://www.freewoodpost.com/,
march-2017,freewoodpost.com,http://www.freewoodpost.com/,Google Syndication
march-2017,freewoodpost.com,http://www.freewoodpost.com/,Google Adsense
march-2017,huzlers.com,http://www.huzlers.com/,DoubleClick
march-2017,huzlers.com,http://www.huzlers.com/,DoubleClick
march-2017,huzlers.com,http://www.huzlers.com/,Google Syndication
march-2017,huzlers.com,http://www.huzlers.com/,DoubleClick Ad Exchange-Seller
march-2017,huzlers.com,http://www.huzlers.com/,Kixer
march-2017,huzlers.com,http://www.huzlers.com/,Google Adsense
march-2017,huzlers.com,http://www.huzlers.com/,Google Adsense
march-2017,krbcnews.com,http://www.krbcnews.com/,DoubleClick
march-2017,krbcnews.com,http://www.krbcnews.com/,DoubleClick
march-2017,krbcnews.com,http://www.krbcnews.com/,Google Syndication
march-2017,krbcnews.com,http://www.krbcnews.com/,DoubleClick Ad Exchange-Seller
march-2017,krbcnews.com,http://www.krbcnews.com/,Google Adsense
march-2017,kspm33.com,http://www.kspm33.com,DoubleClick
march-2017,kspm33.com,http://www.kspm33.com,DoubleClick
march-2017,kspm33.com,http://www.kspm33.com,Google Adsense
march-2017,mbynews.com,http://www.mbynews.com,DoubleClick
march-2017,mbynews.com,http://www.mbynews.com,DoubleClick
march-2017,mbynews.com,http://www.mbynews.com,Google Adsense
march-2017,msnbc.website,http://www.msnbc.website,DoubleClick
march-2017,msnbc.website,http://www.msnbc.website,DoubleClick
march-2017,msnbc.website,http://www.msnbc.website,Google Adsense
march-2017,nationalreport.net,http://www.nationalreport.net/,ScoreCard Research Beacon
march-2017,nationalreport.net,http://www.nationalreport.net/,DoubleClick
march-2017,nationalreport.net,http://www.nationalreport.net/,Quantcast
march-2017,nationalreport.net,http://www.nationalreport.net/,Lanista Concepts
march-2017,nationalreport.net,http://www.nationalreport.net/,Taboola
march-2017,nationalreport.net,http://www.nationalreport.net/,eXelate
march-2017,nationalreport.net,http://www.nationalreport.net/,MarketGid
march-2017,nationalreport.net,http://www.nationalreport.net/,Q1Media
march-2017,nationalreport.net,http://www.nationalreport.net/,DoubleClick
march-2017,news4ktla.com,http://www.news4ktla.com/,Tapad
march-2017,news4ktla.com,http://www.news4ktla.com/,ScoreCard Research Beacon
march-2017,news4ktla.com,http://www.news4ktla.com/,Turn Inc.
march-2017,news4ktla.com,http://www.news4ktla.com/,BidSwitch
march-2017,news4ktla.com,http://www.news4ktla.com/,DoubleClick
march-2017,news4ktla.com,http://www.news4ktla.com/,Adform
march-2017,news4ktla.com,http://www.news4ktla.com/,StickyAds
march-2017,news4ktla.com,http://www.news4ktla.com/,BrightRoll
march-2017,news4ktla.com,http://www.news4ktla.com/,ShareThis
march-2017,news4ktla.com,http://www.news4ktla.com/,Aggregate Knowledge
march-2017,news4ktla.com,http://www.news4ktla.com/,BlueKai
march-2017,news4ktla.com,http://www.news4ktla.com/,Krux Digital
march-2017,news4ktla.com,http://www.news4ktla.com/,Nexage
march-2017,news4ktla.com,http://www.news4ktla.com/,BrightRoll
march-2017,news4ktla.com,http://www.news4ktla.com/,AppNexus
march-2017,news4ktla.com,http://www.news4ktla.com/,eXelate
march-2017,news4ktla.com,http://www.news4ktla.com/,Yahoo Ad Exchange
march-2017,news4ktla.com,http://www.news4ktla.com/,Lotame
march-2017,news4ktla.com,http://www.news4ktla.com/,OpenX
march-2017,news4ktla.com,http://www.news4ktla.com/,OwnerIQ
march-2017,news4ktla.com,http://www.news4ktla.com/,OwnerIQ
march-2017,news4ktla.com,http://www.news4ktla.com/,PubMatic
march-2017,news4ktla.com,http://www.news4ktla.com/,PulsePoint
march-2017,news4ktla.com,http://www.news4ktla.com/,Index Exchange (Formerly Casale Media)
march-2017,news4ktla.com,http://www.news4ktla.com/,LiveRamp
march-2017,news4ktla.com,http://www.news4ktla.com/,Rubicon
march-2017,news4ktla.com,http://www.news4ktla.com/,Adobe Audience Manager
march-2017,news4ktla.com,http://www.news4ktla.com/,DoubleClick
march-2017,newsbiscuit.com,http://www.newsbiscuit.com,ScoreCard Research Beacon
march-2017,newsbiscuit.com,http://www.newsbiscuit.com,DoubleClick
march-2017,newsbiscuit.com,http://www.newsbiscuit.com,SMART AdServer
march-2017,newsbiscuit.com,http://www.newsbiscuit.com,Quantcast
march-2017,newsbiscuit.com,http://www.newsbiscuit.com,RevContent
march-2017,newsbiscuit.com,http://www.newsbiscuit.com,DoubleClick
