Entity,Code,Year,Avocados | 00000572 || Production | 005510 || tonnes
Central America (FAO),,1985,656335
Central America (FAO),,1986,718539
Central America (FAO),,1987,610251
Central America (FAO),,1988,767755
Central America (FAO),,1989,560330
Central America (FAO),,1990,778252
Central America (FAO),,1991,876756.7
Central America (FAO),,1992,815410
Central America (FAO),,1993,799523
Central America (FAO),,1994,891287
Central America (FAO),,1995,882491
Central America (FAO),,1996,931214
Central America (FAO),,1997,856387
Central America (FAO),,1998,971311
Central America (FAO),,1999,974710
Central America (FAO),,2000,999437.06
Central America (FAO),,2001,1027869.7
Central America (FAO),,2002,979300.75
Central America (FAO),,2003,1000796.56
Central America (FAO),,2004,1076225.8
Central America (FAO),,2005,1107956.2
Central America (FAO),,2006,1248239
Central America (FAO),,2007,1255361
Central America (FAO),,2008,1272143.9
Central America (FAO),,2009,1338906.5
Central America (FAO),,2010,1221922.8
Central America (FAO),,2011,1378687.9
Central America (FAO),,2012,1426767.2
Central America (FAO),,2013,1590046.9
Central America (FAO),,2014,1649352.8
Central America (FAO),,2015,1790388.1
Central America (FAO),,2016,2045597.9
Central America (FAO),,2017,2215944.2
Central America (FAO),,2018,2381897
Central America (FAO),,2019,2500373
Central America (FAO),,2020,2583701.2
Central America (FAO),,2021,2629908.8
Chile,CHL,1961,8000
Chile,CHL,1962,9000
Chile,CHL,1963,10000
Chile,CHL,1964,10500
Chile,CHL,1965,11150
Chile,CHL,1966,10000
Chile,CHL,1967,10500
Chile,CHL,1968,11000
Chile,CHL,1969,11300
Chile,CHL,1970,11500
Chile,CHL,1971,12000
Chile,CHL,1972,12500
Chile,CHL,1973,13400
Chile,CHL,1974,14500
Chile,CHL,1975,14700
Chile,CHL,1976,15000
Chile,CHL,1977,17300
Chile,CHL,1978,18800
Chile,CHL,1979,19363
Chile,CHL,1980,21700
Chile,CHL,1981,25000
Chile,CHL,1982,27700
Chile,CHL,1983,29600
Chile,CHL,1984,31500
Chile,CHL,1985,29800
Chile,CHL,1986,35000
Chile,CHL,1987,32000
Chile,CHL,1988,28000
Chile,CHL,1989,39000
Chile,CHL,1990,37580
Chile,CHL,1991,39000
Chile,CHL,1992,48000
Chile,CHL,1993,42000
Chile,CHL,1994,58000
Chile,CHL,1995,50000
Chile,CHL,1996,60000
Chile,CHL,1997,55000
Chile,CHL,1998,99000
Chile,CHL,1999,82000
Chile,CHL,2000,98000
Chile,CHL,2001,110000
Chile,CHL,2002,140000
Chile,CHL,2003,140000
Chile,CHL,2004,160000
Chile,CHL,2005,160000
Chile,CHL,2006,205000
Chile,CHL,2007,209645
Chile,CHL,2008,122633
Chile,CHL,2009,232202
Chile,CHL,2010,166382
Chile,CHL,2011,156247
Chile,CHL,2012,160000
Chile,CHL,2013,165000
Chile,CHL,2014,170000
Chile,CHL,2015,160000
Chile,CHL,2016,179000
Chile,CHL,2017,200000
Chile,CHL,2018,135000
Chile,CHL,2019,151969.53
Chile,CHL,2020,161209.92
Chile,CHL,2021,169031.27
China,CHN,1991,0
China,CHN,1992,18000
China,CHN,1993,20000
China,CHN,1994,30000
China,CHN,1995,35000
China,CHN,1996,45000
China,CHN,1997,48000
China,CHN,1998,51000
China,CHN,1999,70000
China,CHN,2000,70000
China,CHN,2001,74500
China,CHN,2002,75000
China,CHN,2003,81000
China,CHN,2004,100000
China,CHN,2005,125000
China,CHN,2006,90000
China,CHN,2007,92000
China,CHN,2008,95000
China,CHN,2009,100000
China,CHN,2010,103000
China,CHN,2011,105000
China,CHN,2012,108000
China,CHN,2013,112000
China,CHN,2014,116000
China,CHN,2015,119911.17
China,CHN,2016,115970.39
China,CHN,2017,113740.18
China,CHN,2018,112587.22
China,CHN,2019,106830
China,CHN,2020,115620
China,CHN,2021,124780
China (FAO),,1991,0
China (FAO),,1992,18000
China (FAO),,1993,20000
China (FAO),,1994,30000
China (FAO),,1995,35000
China (FAO),,1996,45000
China (FAO),,1997,48000
China (FAO),,1998,51000
China (FAO),,1999,70000
China (FAO),,2000,70000
China (FAO),,2001,74500
China (FAO),,2002,75000
China (FAO),,2003,81000
China (FAO),,2004,100000
China (FAO),,2005,125000
China (FAO),,2006,90000
China (FAO),,2007,92000
China (FAO),,2008,95000
China (FAO),,2009,100000
China (FAO),,2010,103000
China (FAO),,2011,105000
China (FAO),,2012,108000
China (FAO),,2013,112000
China (FAO),,2014,116000
China (FAO),,2015,119911.17
China (FAO),,2016,115970.39
China (FAO),,2017,113740.18
China (FAO),,2018,112587.22
China (FAO),,2019,106830
China (FAO),,2020,115620
China (FAO),,2021,124780
Colombia,COL,1961,12000
Colombia,COL,1962,12200
Colombia,COL,1963,12300
Colombia,COL,1964,12400
Colombia,COL,1965,12500
Colombia,COL,1966,12600
Colombia,COL,1967,12700
Colombia,COL,1968,12800
Colombia,COL,1969,12900
Colombia,COL,1970,13000
Colombia,COL,1971,13000
Colombia,COL,1972,13100
Colombia,COL,1973,13200
Colombia,COL,1974,13300
Colombia,COL,1975,13298
Colombia,COL,1976,15370
Colombia,COL,1977,15420
Colombia,COL,1978,15500
Colombia,COL,1979,15650
Colombia,COL,1980,15700
Colombia,COL,1981,18340
Colombia,COL,1982,16470
Colombia,COL,1983,25900
Colombia,COL,1984,18843
Colombia,COL,1985,32500
Colombia,COL,1986,49006
Colombia,COL,1987,51351
Colombia,COL,1988,76166
Colombia,COL,1989,81075
Colombia,COL,1990,57064
Colombia,COL,1991,72102
Colombia,COL,1992,73815
Colombia,COL,1993,74000
Colombia,COL,1994,86924.34
Colombia,COL,1995,100000
Colombia,COL,1996,114000
Colombia,COL,1997,126000
Colombia,COL,1998,74000
Colombia,COL,1999,158505
Colombia,COL,2000,131664
Colombia,COL,2001,137065
Colombia,COL,2002,142700
Colombia,COL,2003,163177
Colombia,COL,2004,170985
Colombia,COL,2005,171603
Colombia,COL,2006,191710
Colombia,COL,2007,193996
Colombia,COL,2008,183968
Colombia,COL,2009,189029
Colombia,COL,2010,205443
Colombia,COL,2011,215089
Colombia,COL,2012,255384
Colombia,COL,2013,294997.28
Colombia,COL,2014,288739.25
Colombia,COL,2015,309852.03
Colombia,COL,2016,294389.28
Colombia,COL,2017,308166
Colombia,COL,2018,445075
Colombia,COL,2019,535021
Colombia,COL,2020,829146.7
Colombia,COL,2021,979617.75
Congo,COG,1961,6500
Congo,COG,1962,6500
Congo,COG,1963,6500
Congo,COG,1964,6000
Congo,COG,1965,6000
Congo,COG,1966,6000
Congo,COG,1967,6500
Congo,COG,1968,6500
Congo,COG,1969,6500
Congo,COG,1970,6500
Congo,COG,1971,6500
Congo,COG,1972,6500
Congo,COG,1973,6500
Congo,COG,1974,6200
Congo,COG,1975,6200
Congo,COG,1976,6500
Congo,COG,1977,6500
Congo,COG,1978,6500
Congo,COG,1979,6000
Congo,COG,1980,6000
Congo,COG,1981,5500
Congo,COG,1982,5500
Congo,COG,1983,5500
Congo,COG,1984,5300
Congo,COG,1985,5300
Congo,COG,1986,5400
Congo,COG,1987,5500
Congo,COG,1988,5500
Congo,COG,1989,5500
Congo,COG,1990,5300
Congo,COG,1991,5500
Congo,COG,1992,5486.74
Congo,COG,1993,5466.1
Congo,COG,1994,5400
Congo,COG,1995,5447.89
Congo,COG,1996,5500
Congo,COG,1997,5732
Congo,COG,1998,5675
Congo,COG,1999,5574
Congo,COG,2000,5361
Congo,COG,2001,5400
Congo,COG,2002,6196
Congo,COG,2003,6297
Congo,COG,2004,6570
Congo,COG,2005,6800
Congo,COG,2006,7000
Congo,COG,2007,7200
Congo,COG,2008,7500
Congo,COG,2009,7800
Congo,COG,2010,8053.78
Congo,COG,2011,8294.24
Congo,COG,2012,8550.45
Congo,COG,2013,8789.69
Congo,COG,2014,9017.12
Congo,COG,2015,9297.9
Congo,COG,2016,9034.9
Congo,COG,2017,9103
Congo,COG,2018,9145.27
Congo,COG,2019,9094.39
Congo,COG,2020,9114.22
Congo,COG,2021,9117.96
Cook Islands,COK,1961,450
Cook Islands,COK,1962,450
Cook Islands,COK,1963,500
Cook Islands,COK,1964,530
Cook Islands,COK,1965,550
Cook Islands,COK,1966,550
Cook Islands,COK,1967,600
Cook Islands,COK,1968,600
Cook Islands,COK,1969,600
Cook Islands,COK,1970,650
Cook Islands,COK,1971,660
Cook Islands,COK,1972,660
Cook Islands,COK,1973,671
Cook Islands,COK,1974,671
Cook Islands,COK,1975,850
Cook Islands,COK,1976,600
Cook Islands,COK,1977,600
Cook Islands,COK,1978,600
Cook Islands,COK,1979,600
Cook Islands,COK,1980,500
Cook Islands,COK,1981,500
Cook Islands,COK,1982,500
Cook Islands,COK,1983,500
Cook Islands,COK,1984,500
Cook Islands,COK,1985,500
Cook Islands,COK,1986,670
Cook Islands,COK,1987,670
Cook Islands,COK,1988,670
Cook Islands,COK,1989,670
Cook Islands,COK,1990,507
Cook Islands,COK,1991,500
Cook Islands,COK,1992,400
Cook Islands,COK,1993,291.75
Cook Islands,COK,1994,200
Cook Islands,COK,1995,159.13
Cook Islands,COK,1996,148.87
Cook Islands,COK,1997,150
Cook Islands,COK,1998,150
Cook Islands,COK,1999,140.48
Cook Islands,COK,2000,124.06
Cook Islands,COK,2001,101.32
Cook Islands,COK,2002,70
Cook Islands,COK,2003,35
Cook Islands,COK,2004,15
Cook Islands,COK,2005,16.62
Cook Islands,COK,2006,16.44
Cook Islands,COK,2007,25
Cook Islands,COK,2008,31.22
Cook Islands,COK,2009,32.6
Cook Islands,COK,2010,31.46
Cook Islands,COK,2011,28.71
Cook Islands,COK,2012,26
Cook Islands,COK,2013,23.53
Cook Islands,COK,2014,22
Cook Islands,COK,2015,20.65
Cook Islands,COK,2016,22.06
Cook Islands,COK,2017,21.57
Cook Islands,COK,2018,21.43
Cook Islands,COK,2019,21.68
Cook Islands,COK,2020,21.56
Cook Islands,COK,2021,21.56
Costa Rica,CRI,1961,10600
Costa Rica,CRI,1962,11000
Costa Rica,CRI,1963,11700
Costa Rica,CRI,1964,12200
Costa Rica,CRI,1965,12800
Costa Rica,CRI,1966,13300
Costa Rica,CRI,1967,14100
Costa Rica,CRI,1968,14800
Costa Rica,CRI,1969,15600
Costa Rica,CRI,1970,16300
Costa Rica,CRI,1971,18000
Costa Rica,CRI,1972,21000
Costa Rica,CRI,1973,23800
Costa Rica,CRI,1974,24000
Costa Rica,CRI,1975,25000
Costa Rica,CRI,1976,25500
Costa Rica,CRI,1977,26000
Costa Rica,CRI,1978,26000
Costa Rica,CRI,1979,27000
Costa Rica,CRI,1980,27500
Costa Rica,CRI,1981,28000
Costa Rica,CRI,1982,21275
Costa Rica,CRI,1983,21563
Costa Rica,CRI,1984,21850
Costa Rica,CRI,1985,21850
Costa Rica,CRI,1986,21850
Costa Rica,CRI,1987,21850
Costa Rica,CRI,1988,21850
Costa Rica,CRI,1989,22000
Costa Rica,CRI,1990,23000
Costa Rica,CRI,1991,23143.67
Costa Rica,CRI,1992,23200
Costa Rica,CRI,1993,23300
Costa Rica,CRI,1994,23400
Costa Rica,CRI,1995,23500
Costa Rica,CRI,1996,24000
Costa Rica,CRI,1997,24000
Costa Rica,CRI,1998,23000
Costa Rica,CRI,1999,23000
Costa Rica,CRI,2000,22023.09
Costa Rica,CRI,2001,20926.37
Costa Rica,CRI,2002,19716.47
Costa Rica,CRI,2003,18416.56
Costa Rica,CRI,2004,17051.42
Costa Rica,CRI,2005,13525.29
Costa Rica,CRI,2006,11784.14
Costa Rica,CRI,2007,8434.49
Costa Rica,CRI,2008,7005.63
Costa Rica,CRI,2009,5641.63
Costa Rica,CRI,2010,4369.55
Costa Rica,CRI,2011,3217.48
Costa Rica,CRI,2012,1672
Costa Rica,CRI,2013,1115
Costa Rica,CRI,2014,1185
Costa Rica,CRI,2015,12158
Costa Rica,CRI,2016,12368
Costa Rica,CRI,2017,12368
Costa Rica,CRI,2018,11376.2
Costa Rica,CRI,2019,17353.9
Costa Rica,CRI,2020,13286
Costa Rica,CRI,2021,15316.4
Cote d'Ivoire,CIV,1961,5000
Cote d'Ivoire,CIV,1962,5000
Cote d'Ivoire,CIV,1963,5000
Cote d'Ivoire,CIV,1964,5000
Cote d'Ivoire,CIV,1965,5000
Cote d'Ivoire,CIV,1966,6000
Cote d'Ivoire,CIV,1967,6000
Cote d'Ivoire,CIV,1968,6000
Cote d'Ivoire,CIV,1969,6000
Cote d'Ivoire,CIV,1970,6000
Cote d'Ivoire,CIV,1971,6000
Cote d'Ivoire,CIV,1972,6000
Cote d'Ivoire,CIV,1973,6300
Cote d'Ivoire,CIV,1974,6300
Cote d'Ivoire,CIV,1975,6300
Cote d'Ivoire,CIV,1976,6600
Cote d'Ivoire,CIV,1977,6600
Cote d'Ivoire,CIV,1978,6600
Cote d'Ivoire,CIV,1979,7000
Cote d'Ivoire,CIV,1980,7300
Cote d'Ivoire,CIV,1981,7300
Cote d'Ivoire,CIV,1982,7300
Cote d'Ivoire,CIV,1983,7500
Cote d'Ivoire,CIV,1984,7500
Cote d'Ivoire,CIV,1985,8500
Cote d'Ivoire,CIV,1986,8500
Cote d'Ivoire,CIV,1987,10000
Cote d'Ivoire,CIV,1988,12000
Cote d'Ivoire,CIV,1989,15000
Cote d'Ivoire,CIV,1990,15618
Cote d'Ivoire,CIV,1991,16538.99
Cote d'Ivoire,CIV,1992,17430.77
Cote d'Ivoire,CIV,1993,18000
Cote d'Ivoire,CIV,1994,18298.71
Cote d'Ivoire,CIV,1995,19000
Cote d'Ivoire,CIV,1996,19460.26
Cote d'Ivoire,CIV,1997,19967.7
Cote d'Ivoire,CIV,1998,20319
Cote d'Ivoire,CIV,1999,19056
Cote d'Ivoire,CIV,2000,20032
Cote d'Ivoire,CIV,2001,22819
Cote d'Ivoire,CIV,2002,22802
Cote d'Ivoire,CIV,2003,21732
Cote d'Ivoire,CIV,2004,22826
Cote d'Ivoire,CIV,2005,25129
Cote d'Ivoire,CIV,2006,25958
Cote d'Ivoire,CIV,2007,26815
Cote d'Ivoire,CIV,2008,27700
Cote d'Ivoire,CIV,2009,28614
Cote d'Ivoire,CIV,2010,30076.61
Cote d'Ivoire,CIV,2011,31713
Cote d'Ivoire,CIV,2012,33000
Cote d'Ivoire,CIV,2013,33944.95
Cote d'Ivoire,CIV,2014,34809.44
Cote d'Ivoire,CIV,2015,35252.7
Cote d'Ivoire,CIV,2016,35799.93
Cote d'Ivoire,CIV,2017,36459.99
Cote d'Ivoire,CIV,2018,35837.54
Cote d'Ivoire,CIV,2019,36032.49
Cote d'Ivoire,CIV,2020,36110.01
Cote d'Ivoire,CIV,2021,35993.35
Croatia,HRV,2018,0
Croatia,HRV,2019,0
Croatia,HRV,2020,0
Croatia,HRV,2021,0
Cuba,CUB,1961,35000
Cuba,CUB,1962,35000
Cuba,CUB,1963,35983
Cuba,CUB,1964,37779
Cuba,CUB,1965,31818
Cuba,CUB,1966,12997
Cuba,CUB,1967,27541
Cuba,CUB,1968,16150
Cuba,CUB,1969,16492
Cuba,CUB,1970,16080
Cuba,CUB,1971,11839
Cuba,CUB,1972,18368
Cuba,CUB,1973,18428
Cuba,CUB,1974,20853
Cuba,CUB,1975,23359
Cuba,CUB,1976,21181
Cuba,CUB,1977,19593
Cuba,CUB,1978,24389
Cuba,CUB,1979,14100
Cuba,CUB,1980,15030
Cuba,CUB,1981,9985
Cuba,CUB,1982,16171
Cuba,CUB,1983,16966
Cuba,CUB,1984,15012
Cuba,CUB,1985,8643
Cuba,CUB,1986,11184
Cuba,CUB,1987,10631
Cuba,CUB,1988,6181
Cuba,CUB,1989,8753
Cuba,CUB,1990,9000
Cuba,CUB,1991,8525.45
Cuba,CUB,1992,8500
Cuba,CUB,1993,8160.06
Cuba,CUB,1994,8500
Cuba,CUB,1995,7500
Cuba,CUB,1996,7500
Cuba,CUB,1997,7500
Cuba,CUB,1998,7500
Cuba,CUB,1999,6990.61
Cuba,CUB,2000,6803.53
Cuba,CUB,2001,7500
Cuba,CUB,2002,3500
Cuba,CUB,2003,5313.12
Cuba,CUB,2004,5207.34
Cuba,CUB,2005,4851.43
Cuba,CUB,2006,4945.6
Cuba,CUB,2007,4638.89
Cuba,CUB,2008,4547.06
Cuba,CUB,2009,4319.25
Cuba,CUB,2010,4241.06
Cuba,CUB,2011,4052.41
Cuba,CUB,2012,3750
Cuba,CUB,2013,3750
Cuba,CUB,2014,3700
Cuba,CUB,2015,3357.05
Cuba,CUB,2016,3602.35
Cuba,CUB,2017,3553.13
Cuba,CUB,2018,3504.18
Cuba,CUB,2019,3553.22
Cuba,CUB,2020,3536.84
Cuba,CUB,2021,3531.41
Cyprus,CYP,1961,40
Cyprus,CYP,1962,45
Cyprus,CYP,1963,45
Cyprus,CYP,1964,45
Cyprus,CYP,1965,50
Cyprus,CYP,1966,50
Cyprus,CYP,1967,50
Cyprus,CYP,1968,50
Cyprus,CYP,1969,55
Cyprus,CYP,1970,55
Cyprus,CYP,1971,55
Cyprus,CYP,1972,55
Cyprus,CYP,1973,50
Cyprus,CYP,1974,50
Cyprus,CYP,1975,50
Cyprus,CYP,1976,55
Cyprus,CYP,1977,55
Cyprus,CYP,1978,55
Cyprus,CYP,1979,55
Cyprus,CYP,1980,58
Cyprus,CYP,1981,61
Cyprus,CYP,1982,91
Cyprus,CYP,1983,220
Cyprus,CYP,1984,250
Cyprus,CYP,1985,300
Cyprus,CYP,1986,500
Cyprus,CYP,1987,500
Cyprus,CYP,1988,550
Cyprus,CYP,1989,750
Cyprus,CYP,1990,250
Cyprus,CYP,1991,830
Cyprus,CYP,1992,950
Cyprus,CYP,1993,800
Cyprus,CYP,1994,750
Cyprus,CYP,1995,1200
Cyprus,CYP,1996,1400
Cyprus,CYP,1997,1100
Cyprus,CYP,1998,1100
Cyprus,CYP,1999,1000
Cyprus,CYP,2000,1030
Cyprus,CYP,2001,1030
Cyprus,CYP,2002,1030
Cyprus,CYP,2003,1030
Cyprus,CYP,2004,1093
Cyprus,CYP,2005,1160
Cyprus,CYP,2006,1050
Cyprus,CYP,2007,1114
Cyprus,CYP,2008,960
Cyprus,CYP,2009,910
Cyprus,CYP,2010,967
Cyprus,CYP,2011,1059
Cyprus,CYP,2012,869
Cyprus,CYP,2013,980
Cyprus,CYP,2014,867
Cyprus,CYP,2015,829
Cyprus,CYP,2016,810
Cyprus,CYP,2017,717
Cyprus,CYP,2018,950
Cyprus,CYP,2019,910
Cyprus,CYP,2020,940
Cyprus,CYP,2021,1210
Czechia,CZE,2018,0
Czechia,CZE,2019,0
Czechia,CZE,2020,0
Czechia,CZE,2021,0
Democratic Republic of Congo,COD,1961,14000
Democratic Republic of Congo,COD,1962,14000
Democratic Republic of Congo,COD,1963,12000
Democratic Republic of Congo,COD,1964,12000
Democratic Republic of Congo,COD,1965,16000
Democratic Republic of Congo,COD,1966,16000
Democratic Republic of Congo,COD,1967,17000
Democratic Republic of Congo,COD,1968,18000
Democratic Republic of Congo,COD,1969,18000
Democratic Republic of Congo,COD,1970,19500
Democratic Republic of Congo,COD,1971,18800
Democratic Republic of Congo,COD,1972,19600
Democratic Republic of Congo,COD,1973,21100
Democratic Republic of Congo,COD,1974,21700
Democratic Republic of Congo,COD,1975,22300
Democratic Republic of Congo,COD,1976,22800
Democratic Republic of Congo,COD,1977,21800
Democratic Republic of Congo,COD,1978,21700
Democratic Republic of Congo,COD,1979,35000
Democratic Republic of Congo,COD,1980,35700
Democratic Republic of Congo,COD,1981,37100
Democratic Republic of Congo,COD,1982,37800
Democratic Republic of Congo,COD,1983,39200
Democratic Republic of Congo,COD,1984,39900
Democratic Republic of Congo,COD,1985,40700
Democratic Republic of Congo,COD,1986,41900
Democratic Republic of Congo,COD,1987,43200
Democratic Republic of Congo,COD,1988,44000
Democratic Republic of Congo,COD,1989,44900
Democratic Republic of Congo,COD,1990,40000
Democratic Republic of Congo,COD,1991,70962
Democratic Republic of Congo,COD,1992,76911
Democratic Republic of Congo,COD,1993,83353
Democratic Republic of Congo,COD,1994,90334
Democratic Republic of Congo,COD,1995,60743
Democratic Republic of Congo,COD,1996,58520
Democratic Republic of Congo,COD,1997,60356
Democratic Republic of Congo,COD,1998,62012
Democratic Republic of Congo,COD,1999,63713
Democratic Republic of Congo,COD,2000,62500
Democratic Republic of Congo,COD,2001,61310
Democratic Republic of Congo,COD,2002,60143
Democratic Republic of Congo,COD,2003,60960
Democratic Republic of Congo,COD,2004,61790
Democratic Republic of Congo,COD,2005,62630
Democratic Republic of Congo,COD,2006,63480
Democratic Republic of Congo,COD,2007,64340
Democratic Republic of Congo,COD,2008,65220
Democratic Republic of Congo,COD,2009,66112
Democratic Republic of Congo,COD,2010,67016
Democratic Republic of Congo,COD,2011,67933
Democratic Republic of Congo,COD,2012,66509.09
Democratic Republic of Congo,COD,2013,65302.79
Democratic Republic of Congo,COD,2014,63837.79
Democratic Republic of Congo,COD,2015,63275.04
Democratic Republic of Congo,COD,2016,62709.21
Democratic Republic of Congo,COD,2017,62453.67
Democratic Republic of Congo,COD,2018,63202.57
Democratic Republic of Congo,COD,2019,63475.85
Democratic Republic of Congo,COD,2020,63423.95
Democratic Republic of Congo,COD,2021,63372.05
Denmark,DNK,2018,0
Denmark,DNK,2019,0
Denmark,DNK,2020,0
Denmark,DNK,2021,0
Dominica,DMA,1961,100
Dominica,DMA,1962,100
Dominica,DMA,1963,100
Dominica,DMA,1964,100
Dominica,DMA,1965,100
Dominica,DMA,1966,100
Dominica,DMA,1967,100
Dominica,DMA,1968,100
Dominica,DMA,1969,100
Dominica,DMA,1970,100
Dominica,DMA,1971,100
Dominica,DMA,1972,100
Dominica,DMA,1973,100
Dominica,DMA,1974,100
Dominica,DMA,1975,100
Dominica,DMA,1976,100
Dominica,DMA,1977,100
Dominica,DMA,1978,100
Dominica,DMA,1979,101
Dominica,DMA,1980,152
Dominica,DMA,1981,157
Dominica,DMA,1982,160
Dominica,DMA,1983,193
Dominica,DMA,1984,231
Dominica,DMA,1985,209
Dominica,DMA,1986,280
Dominica,DMA,1987,263
Dominica,DMA,1988,358
Dominica,DMA,1989,803
Dominica,DMA,1990,695
Dominica,DMA,1991,718
Dominica,DMA,1992,861
Dominica,DMA,1993,1071
Dominica,DMA,1994,600
Dominica,DMA,1995,323
Dominica,DMA,1996,400
Dominica,DMA,1997,471
Dominica,DMA,1998,480
Dominica,DMA,1999,600
Dominica,DMA,2000,641.89
Dominica,DMA,2001,644.17
Dominica,DMA,2002,637.32
Dominica,DMA,2003,650
Dominica,DMA,2004,583.75
Dominica,DMA,2005,535.77
Dominica,DMA,2006,495.08
Dominica,DMA,2007,456.84
Dominica,DMA,2008,422.18
Dominica,DMA,2009,392.87
Dominica,DMA,2010,350
Dominica,DMA,2011,365.89
Dominica,DMA,2012,360
Dominica,DMA,2013,366.72
Dominica,DMA,2014,377.45
Dominica,DMA,2015,380.11
Dominica,DMA,2016,370.77
Dominica,DMA,2017,376.11
Dominica,DMA,2018,375.66
Dominica,DMA,2019,374.18
Dominica,DMA,2020,375.32
Dominica,DMA,2021,375.05
Dominican Republic,DOM,1961,106215
Dominican Republic,DOM,1962,107850
Dominican Republic,DOM,1963,109511
Dominican Republic,DOM,1964,115674
Dominican Republic,DOM,1965,116520
Dominican Republic,DOM,1966,115162
Dominican Republic,DOM,1967,116798
Dominican Republic,DOM,1968,118433
Dominican Republic,DOM,1969,120067
Dominican Republic,DOM,1970,121702
Dominican Republic,DOM,1971,123337
Dominican Republic,DOM,1972,124972
Dominican Republic,DOM,1973,126607
Dominican Republic,DOM,1974,128242
Dominican Republic,DOM,1975,129877
Dominican Republic,DOM,1976,131512
Dominican Republic,DOM,1977,133146
Dominican Republic,DOM,1978,134782
Dominican Republic,DOM,1979,138700
Dominican Republic,DOM,1980,124800
Dominican Republic,DOM,1981,134000
Dominican Republic,DOM,1982,136000
Dominican Republic,DOM,1983,138000
Dominican Republic,DOM,1984,130996
Dominican Republic,DOM,1985,129031
Dominican Republic,DOM,1986,132680
Dominican Republic,DOM,1987,129490
Dominican Republic,DOM,1988,124890
Dominican Republic,DOM,1989,137150
Dominican Republic,DOM,1990,7376
Dominican Republic,DOM,1991,20803
Dominican Republic,DOM,1992,11369
Dominican Republic,DOM,1993,12082
Dominican Republic,DOM,1994,27197
Dominican Republic,DOM,1995,48030
Dominican Republic,DOM,1996,11989
Dominican Republic,DOM,1997,30972
Dominican Republic,DOM,1998,60019
Dominican Republic,DOM,1999,71158
Dominican Republic,DOM,2000,81736
Dominican Republic,DOM,2001,111058
Dominican Republic,DOM,2002,147534
Dominican Republic,DOM,2003,273606
Dominican Republic,DOM,2004,220146.06
Dominican Republic,DOM,2005,112706
Dominican Republic,DOM,2006,216378
Dominican Republic,DOM,2007,183468
Dominican Republic,DOM,2008,188139
Dominican Republic,DOM,2009,184357
Dominican Republic,DOM,2010,285590.12
Dominican Republic,DOM,2011,295080.75
Dominican Republic,DOM,2012,290011
Dominican Republic,DOM,2013,387546.03
Dominican Republic,DOM,2014,513961
Dominican Republic,DOM,2015,526438
Dominican Republic,DOM,2016,601349.4
Dominican Republic,DOM,2017,637688
Dominican Republic,DOM,2018,644602.94
Dominican Republic,DOM,2019,665652.1
Dominican Republic,DOM,2020,620086.94
Dominican Republic,DOM,2021,634368.2
Eastern Africa (FAO),,1961,16006
Eastern Africa (FAO),,1962,16006
Eastern Africa (FAO),,1963,16006
Eastern Africa (FAO),,1964,16006
Eastern Africa (FAO),,1965,16006
Eastern Africa (FAO),,1966,16006
Eastern Africa (FAO),,1967,16006
Eastern Africa (FAO),,1968,16006
Eastern Africa (FAO),,1969,16157
Eastern Africa (FAO),,1970,16407
Eastern Africa (FAO),,1971,16802
Eastern Africa (FAO),,1972,19015
Eastern Africa (FAO),,1973,20678
Eastern Africa (FAO),,1974,29063
Eastern Africa (FAO),,1975,42224
Eastern Africa (FAO),,1976,33634
Eastern Africa (FAO),,1977,36049
Eastern Africa (FAO),,1978,39314
Eastern Africa (FAO),,1979,34430
Eastern Africa (FAO),,1980,38060
Eastern Africa (FAO),,1981,35110
Eastern Africa (FAO),,1982,35522
Eastern Africa (FAO),,1983,38892
Eastern Africa (FAO),,1984,40083
Eastern Africa (FAO),,1985,40112
Eastern Africa (FAO),,1986,40812
Eastern Africa (FAO),,1987,42214
Eastern Africa (FAO),,1988,42214
Eastern Africa (FAO),,1989,43214
Eastern Africa (FAO),,1990,44697
Eastern Africa (FAO),,1991,40895.95
Eastern Africa (FAO),,1992,42878.79
Eastern Africa (FAO),,1993,61872.42
Eastern Africa (FAO),,1994,35077.26
Eastern Africa (FAO),,1995,49076.2
Eastern Africa (FAO),,1996,54181.65
Eastern Africa (FAO),,1997,61163.25
Eastern Africa (FAO),,1998,75418.89
Eastern Africa (FAO),,1999,82133.43
Eastern Africa (FAO),,2000,157636.3
Eastern Africa (FAO),,2001,96093.92
Eastern Africa (FAO),,2002,95842.08
Eastern Africa (FAO),,2003,117144.56
Eastern Africa (FAO),,2004,126100.24
Eastern Africa (FAO),,2005,158674.2
Eastern Africa (FAO),,2006,168921.3
Eastern Africa (FAO),,2007,167700.31
Eastern Africa (FAO),,2008,170505.92
Eastern Africa (FAO),,2009,219183.75
Eastern Africa (FAO),,2010,291646.12
Eastern Africa (FAO),,2011,257841.08
Eastern Africa (FAO),,2012,224894
Eastern Africa (FAO),,2013,231517.88
Eastern Africa (FAO),,2014,399842.38
Eastern Africa (FAO),,2015,328229.22
Eastern Africa (FAO),,2016,365273
Eastern Africa (FAO),,2017,432947.56
Eastern Africa (FAO),,2018,451736.2
Eastern Africa (FAO),,2019,500697.6
Eastern Africa (FAO),,2020,700882
Eastern Africa (FAO),,2021,702637
Eastern Asia (FAO),,1992,18000
Eastern Asia (FAO),,1993,20000
Eastern Asia (FAO),,1994,30000
Eastern Asia (FAO),,1995,35000
Eastern Asia (FAO),,1996,45000
